Currie,7W0,Access Point (Rural),I,Currie Service Tasmania; 15 George St,Currie,7256,TAS,Service Tasmania Shop 15 George Street Currie King Island TAS 7256,Sun:Closed;Mon:11:00 to 4:00;Tue:11:00 to 4:00;Wed:Closed;Thu:11:00 to 4:00;Fri:11:00 to 4:00;Sat:Closed;,143.8535,-39.9289
Dalwallinu,672,Access Point (Rural),I,Dalwallinu Community Resource Centre; Lot 152-153 Johnston St,Dalwallinu,6609,WA,PO Box 327 Dalwallinu WA  6609,Sun:Closed;Mon:8:30 to 5:00;Tue:8:30 to 5:00;Wed:8:30 to 5:00;Thu:8:30 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,116.6624,-30.2781
Dartmoor,3.00E+06,Access Point (Rural),I,Dartmoor General Store; 81 Greenham St,Dartmoor,3304,VIC,Greenham Street   Dartmoor VIC 3304,Sun:Closed;Mon:9:00 to 4:00(Closed12:30 to 1:30);Tue:9:00 to 4:00(Closed12:30 to 1:30);Wed:9:00 to 4:00(Closed12:30 to 1:30);Thu:9:00 to 4:00(Closed12:30 to 1:30);Fri:9:00 to 4:00(Closed12:30 to 1:30);Sat:Closed;,141.2784,-37.9226
Delegate,2UO,Access Point (Rural),I,66 Bombala St,Delegate,2633,NSW,66 Bombala St Delegate NSW 2633,Sun:Closed;Mon:10:00 to 3:00;Tue:Closed;Wed:10:00 to 3:00;Thu:10:00 to 3:00;Fri:10:00 to 3:00;Sat:Closed;,148.95069,-37.04317
Derrinallum,3HF,Access Point (Rural),I,28 Main St,Derrinallum,3325,VIC,PO.Box 62 Derrinallum VIC 3325,Sun:Closed;Mon:10:00 to 2:00;Tue:10:00 to 2:00;Wed:10:00 to 2:00;Thu:10:00 to 3:00;Fri:10:30 to 3:30;Sat:Closed;,143.22327,-37.94766
Dimbulah,45F,Access Point (Rural),I,Dimbulah Post Office; 10 Raleigh St,Dimbulah,4872,QLD,10 Raleigh St Dimbulah QLD 4872,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,145.1105,-17.1493
Donnybrook,6VR,Access Point (Rural),I,60 South Western Hwy,Donnybrook,6239,WA,Donnybrook Community Resource Centre PO Box 591 Donnybrook WA 6239,Sun:Closed;Mon:10:00 to 5:00;Tue:10:00 to 5:00;Wed:10:00 to 5:00;Thu:10:00 to 5:00;Fri:10:00 to 5:00;Sat:Closed;,115.825,-33.5723
Dowerin,674,Access Point (Rural),I,Dowerin Community Resource Centre (inc); 13 Stewart St,Dowerin,6461,WA,Dowerin Community Resource Centre 12 Stewart St Dowerin WA 6461,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,117.0313,-31.1935
Drake,2YD,Access Point (Rural),I,Drake Village Resource Centre; 9 Bruxner Hwy,Drake,2469,NSW,C/o Post Office Drake NSW 2469,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,152.448,-28.9037
Dunedoo,27V,Access Point (Rural),I,68 Bolaro St,Dunedoo,2844,NSW,Post Office 68 Bolaro St Dunedoo NSW 2844,Sun:Closed;Mon:9:00 to 5:00(Closed12:30 to 1:00);Tue:9:00 to 5:00(Closed12:30 to 1:00);Wed:9:00 to 5:00(Closed12:30 to 1:00);Thu:9:00 to 5:00(Closed12:30 to 1:00);Fri:9:00 to 5:00(Closed12:30 to 1:00);Sat:Closed;,149.3654,-32.0165
Elliston,56R,Access Point (Rural),I,Elliston Community Information Centre; 6 Memorial Dve,Elliston,5670,SA,PO Bix 1139 Elliston SA 5670,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,134.8917,-33.6476
Eudunda,52S,Access Point (Rural),I,Newspower General Store; 6-8 Bruce St,Eudunda,5374,SA,Robertstown War Memorial Community Centre Inc 7 Commercial St Robertstown SA 5381,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,139.23467,-34.1652
Eugowra,2AQ,Access Point (Rural),I,Eugowra Rural Transaction Centre; 45 Broad St,Eugowra,2806,NSW,45 Broad St Eugowra NSW 2806,Sun:Closed;Mon:10:00 to 3:00;Tue:10:00 to 3:00;Wed:10:00 to 3:00;Thu:10:00 to 3:00;Fri:10:00 to 5:00;Sat:Closed;,148.3696,-33.4269
Finley,2PM,Access Point (Rural),I,Finley Roads and Traffic Authority; 4 Howe St,Finley,2713,NSW,Finley Roads and Traffic Authority 4 Howe Street Finley NSW 2713,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,145.58601,-35.6412
Frankland,675,Access Point (Rural),I,Frankland River Community Centre; 55 Wingebellup Rd,Frankland,6396,WA,Frankland River Community Centre 55 Wingebellup Rd Frankland WA 6396,Sun:Closed;Mon:9:30 to 5:00;Tue:9:30 to 5:00;Wed:9:30 to 5:00;Thu:9:30 to 6:00;Fri:9:30 to 5:00;Sat:Closed;,117.0775,-34.361
Ganmain,2Y1,Access Point (Rural),I,88 Ford St,Ganmain,2702,NSW,PO Box 65 Ganmain NSW 2702,Sun:Closed;Mon:9:30 to 3:00(Closed1:00 to 1:30);Tue:Closed;Wed:9:30 to 3:00(Closed1:00 to 1:30);Thu:9:30 to 3:00(Closed1:00 to 1:30);Fri:9:30 to 4:00(Closed1:00 to 1:30);Sat:Closed;,147.04124,-34.79429
Georgetown,4DL,Access Point (Rural),I,Terrestrial Visitor Centre; St Goerge st,Georgetown,4871,QLD,PO Box 12 Georgetown QLD 4871,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,143.54962,-18.28981
Gingin,6FA,Access Point (Rural),I,1A Lily King Place,Gingin,6503,WA,1A Lily King Place Gingin WA 6503,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,115.90391,-31.34623
Giru,4MO,Access Point (Rural),I,Giru Post Paper & Cafe; 14 Carey St,Giru,4807,QLD,Rural Transaction Centre 14 Carey Street Giru QLD 4809,Sun:Closed;Mon:9:00 to 3:00;Tue:9:00 to 3:00;Wed:9:00 to 3:00;Thu:9:00 to 3:00;Fri:9:00 to 3:00;Sat:Closed;,147.1049,-19.51406
Glenden,4RC,Access Point (Rural),I,Shop 14; Town Square; Lot 6 Ewan Dve,Glenden,4743,QLD,Post Office Glenden QLD 4743,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,148.11524,-21.35837
Glenthompson,3JU,Access Point (Rural),I,24-26 Memorial Dve,Glenthompson,3293,VIC,MJ's Roadhouse 24/ 26 Memorial Drv Glenthompson VIC 3293,Sun:Closed;Mon:7:00 to 5:00;Tue:7:00 to 5:00;Wed:7:00 to 5:00;Thu:7:00 to 5:00;Fri:7:00 to 5:00;Sat:Closed;,142.54756,-37.63623
Goomalling,676,Access Point (Rural),I,Goomalling WA Telecentre; 53 Railway Tce,Goomalling,6460,WA,Goomalling Community Resource Centre PO Box 167 Goomalling WA 6460,Sun:Closed;Mon:9:00 to 5:00(Closed12:30 to 1:30);Tue:9:00 to 5:00(Closed12:30 to 1:30);Wed:9:00 to 5:00(Closed12:30 to 1:30);Thu:9:00 to 5:00(Closed12:30 to 1:30);Fri:9:00 to 5:00(Closed12:30 to 1:30);Sat:Closed;,116.8266,-31.2988
Greenbushes,677,Access Point (Rural),I,46 Blackwood Rd,Greenbushes,6254,WA,Greenbushes Community Resource Centre Inc PO Box 135 Greenbushes WA 6254,Sun:Closed;Mon:9:00 to 2:45;Tue:9:00 to 2:45;Wed:9:00 to 4:00;Thu:9:00 to 2:45;Fri:9:00 to 2:45;Sat:Closed;,116.0575,-33.847
Greenvale,477,Access Point (Rural),I,2 Acacia Dve,Greenvale,4816,QLD,Greenvale Progress Association  2 Acacia Dve  Greenvale QLD 4816,Sun:Closed;Mon:Closed;Tue:9:00 to 4:00(Closed1:00 to 2:00);Wed:Closed;Thu:Closed;Fri:9:00 to 4:00(Closed1:00 to 2:00);Sat:Closed;,144.9799,-19.0009
Gulgong,2PC,Access Point (Rural),I,Gulgong Licenced Post Office; 94 Herbert St,Gulgong,2852,NSW,Gulgong Post Office 94 Herbert St Gulgong NSW 2852,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,149.5332,-32.3633
Gunning,2CR,Access Point (Rural),I,Gunning Post Office; 90 Yass St,Gunning,2581,NSW,90 Yass St Gunning NSW 2581,Sun:Closed;Mon:9:00 to 5:00(Closed1:00 to 2:00);Tue:9:00 to 5:00(Closed1:00 to 2:00);Wed:9:00 to 5:00(Closed1:00 to 2:00);Thu:9:00 to 5:00(Closed1:00 to 2:00);Fri:9:00 to 5:00(Closed1:00 to 2:00);Sat:Closed;,149.2664,-34.7823
Harden,2G9,Access Point (Rural),I,Harden Shire Council Library; East St,Harden,2587,NSW,Harden Shire Council Library PO Box 110  Harden NSW 2587,Sun:Closed;Mon:10:30 to 5:00(Closed12:30 to 1:30);Tue:10:30 to 5:00(Closed12:30 to 1:30);Wed:10:30 to 5:00(Closed12:30 to 1:30);Thu:10:30 to 5:00(Closed12:30 to 1:30);Fri:10:30 to 5:00(Closed12:30 to 1:30);Sat:Closed;,148.3639,-34.5629
Harvey,6QR,Access Point (Rural),I,Harvey Community Resource Centre; 5 Gibbs St,Harvey,6220,WA,Harvey Community Resource Centre Inc 5 Gibbs Street HARVEY  WA  6220,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,115.89708,-33.07728
Herberton,4HN,Access Point (Rural),I,Herberton Newsagency; 59 Grace St,Herberton,4872,QLD,59 Grace St Herberton QLD 4872,Sun:7:30 to 11:30;Mon:6:30 to 5:00;Tue:6:30 to 5:00;Wed:6:30 to 5:00;Thu:6:30 to 5:00;Fri:6:30 to 5:00;Sat:6:30 to 12:00;,145.21776,-17.33181
Heyfield,3QQ,Access Point (Rural),I,Heyfield Community Resource Centre; 5 George St,Heyfield,3858,VIC,Heyfield Community Resource Centre PO Box 201 Heyfield VIC 3858,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,146.76796,-38.04848
Hillston,2L3,Access Point (Rural),I,Parker Memorial Library; 175 High St,Hillston,2675,NSW,Rural Transaction Centre WG Parker Memorial Library 175 High St   Hillston NSW 2675,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,145.5315,-33.4849
Home Hill,4NU,Access Point (Rural),I,Home Hill Post Office; 58 Eight Ave,Home Hill,4806,QLD,Home Hill Post Office 58 Eighth Avenue Home Hill QLD 4806,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,147.4152,-19.6663
Hopetoun (VIC),3I5,Access Point (Rural),I,75 Lascelles St,Hopetoun,3396,VIC,Gateway BEET Inc 75 Lascelles St Hopetoun VIC 3396,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,142.36471,-35.7278
Hopetoun (WA),678,Access Point (Rural),I,Hopetoun Telecentre; Veal St,Hopetoun,6348,WA,PO Box 179 Hopetoun WA 6348,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:9:00 to 12:30;,120.12606,-33.94867
Hyden,679,Access Point (Rural),I,Hyden Community Resource Centre (inc); 40 Naughton St,Hyden,6359,WA,PO Box 122 Hyden WA 6359,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 4:00;Sat:Closed;,118.8621,-32.4482
Jericho,474,Access Point (Rural),I,8 Darwin St,Jericho,4728,QLD,,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,146.12964,-23.60266
Jerramungup,680,Access Point (Rural),I,8-10 Tobruk St,Jerramungup,6337,WA,C/- Post Office Jerramungup WA 6337,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:10:00 to 5:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,118.9182,-33.9402
Julia Creek,434,Access Point (Rural),I,Court House; 14 Burke St,Julia Creek,4823,QLD,PO Box 6 Julia Creek QLD 4823,Sun:Closed;Mon:9:00 to 4:30(Closed12:30 to 1:30);Tue:9:00 to 4:30(Closed12:30 to 1:30);Wed:9:00 to 4:30(Closed12:30 to 1:30);Thu:9:00 to 4:30(Closed12:30 to 1:30);Fri:9:00 to 4:30(Closed12:30 to 1:30);Sat:Closed;,141.74575,-20.65716
Kalannie,681,Access Point (Rural),I,67 Roche St,Kalannie,6468,WA,67 Roche St Kalannie WA 6468,Sun:Closed;Mon:10:00 to 5:00;Tue:10:00 to 5:00;Wed:10:00 to 5:00;Thu:10:00 to 5:00;Fri:10:00 to 5:00;Sat:Closed;,117.11736,-30.3631
Kambalda,6PQ,Access Point (Rural),I,Kambalda Community Resource Centre; 2-6 Barnes St,Kambalda West,6442,WA,PO Box 130 Kambalda West WA 6442,Sun:Closed;Mon:8:00 to 5:00;Tue:8:00 to 5:00;Wed:8:00 to 5:00;Thu:8:00 to 5:00;Fri:8:00 to 5:00;Sat:Closed;,121.6231,-31.2101
Kandos,2CQ,Access Point (Rural),I,30 Angus Ave,Kandos,2848,NSW,Reliance Credit Union 30 Angus Ave Kandos NSW 2848,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 4:30;Sat:Closed;,149.97323,-32.85918
Karoonda,518,Access Point (Rural),I,Karoonda Hospital; 13 Stokes Rd,Karoonda,5307,SA,Karoonda Hospital PO Box 145 Karoonda SA 5307,Sun:Closed;Mon:9:00 to 12:00;Tue:9:00 to 12:00;Wed:9:00 to 12:00;Thu:9:00 to 12:00;Fri:9:00 to 12:00;Sat:Closed;,139.88937,-35.09374
Kellerberrin,6SG,Access Point (Rural),I,Kellerberrin Community Resource Centre; 94 Massingham St,Kellerberrin,6410,WA,PO Box 152  Kellerberrin WA 6410,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,117.80363,-31.62343
Kendall,2JE,Access Point (Rural),I,19 Comboyne St,Kendall,2439,NSW,5 - 7 Short Street Port Macquarie NSW 2444,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,152.70306,-31.6323
Kimba,514,Access Point (Rural),I,District Council of Kimba; Cnr Cross St & West Tce,Kimba,5641,SA,District Council of Kimba Cnr Cross St and West Tce Kimba SA 5641,Sun:Closed;Mon:Closed;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,136.41842,-33.13856
Kinglake,3HH,Access Point (Rural),I,19 Whittlesea-Kinglake Rd,Kinglake,3763,VIC,PO Box 138  Alexandra VIC 3714,Sun:Closed;Mon:9:00 to 6:30;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:9:00 to 12:00;,145.3398,-37.5311
Kingston SE,525,Access Point (Rural),I,1 Hanson St,Kingston SE,5275,SA,Kingston SE Licensed Post Office 1 Hanson St Kingston SE SA 5275,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,139.85189,-36.82881
Kojonup,682,Access Point (Rural),I,Kojonup Community Resource Centre; 109 Albany Hwy,Kojonup,6395,WA,Kojonup Community Resource Centre PO Box 268 Kojonup WA 6395,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,117.15149,-33.83212
Kondinin,683,Access Point (Rural),I,Kondinin Community Resource Centre (inc); Lot 3 Gordon St,Kondinin,6367,WA,PO Box 10 Kondinin WA 6367,Sun:Closed;Mon:10:00 to 4:00;Tue:10:00 to 4:00;Wed:10:00 to 4:00;Thu:10:00 to 4:00;Fri:10:00 to 4:00;Sat:Closed;,118.2676,-32.4953
Koorda,684,Access Point (Rural),I,Koorda Community Resource Centre; 43 Railway St,Koorda,6475,WA,PO Box 187 Koorda WA 6475,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,117.4796,-30.8296
Kulin,685,Access Point (Rural),I,Kulin Community Resource Centre; 36 Johnstone St,Kulin,6365,WA,Community Recreation Centre PO Box 223 Kulin WA 6365,Sun:Closed;Mon:9:00 to 4:30(Closed12:30 to 1:30);Tue:9:00 to 4:30(Closed12:30 to 1:30);Wed:9:00 to 4:30(Closed12:30 to 1:30);Thu:9:00 to 4:30(Closed12:30 to 1:30);Fri:9:00 to 4:30(Closed12:30 to 1:30);Sat:Closed;,118.15499,-32.67043
Lady Barron,74D,Access Point (Rural),I,Main Rd,Whitemark,7255,TAS,Flinders Island Aboriginal Association Inc PO Box 20 WHITEMARK  TAS  7255,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,148.2405,-40.2117
Lake Bolac,3EB,Access Point (Rural),I,Lake Bolac Information & Business Centre; 2110 Glenelg Hwy,Lake Bolac,3351,VIC,Lake Bolac Information & Business Centre 2110 Glenelg Hwy Lake Bolac VIC 3351,Sun:Closed;Mon:10:00 to 5:00;Tue:10:00 to 5:00;Wed:10:00 to 5:00;Thu:10:00 to 5:00;Fri:10:00 to 5:00;Sat:Closed;,142.84086,-37.71135
Lake Grace,686,Access Point (Rural),I,Lake Grace Community Resource Centre (inc); Lot 65 Absolon St,Lake Grace,6353,WA,PO Box 177 Lake Grace WA 6353,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,118.4639,-33.1033
Lameroo,516,Access Point (Rural),I,Mallee Health Service; 1a Vardon Tce,Lameroo,5302,SA,Mallee Health Service 1A Vardon Tce Lameroo SA 5302,Sun:Closed;Mon:2:00 to 5:00;Tue:2:00 to 5:00;Wed:2:00 to 5:00;Thu:2:00 to 5:00;Fri:2:00 to 5:00;Sat:Closed;,140.518,-35.14853
Lang Lang,3GN,Access Point (Rural),I,Lang Lang Community Centre; 7 Westernport Rd,Lang Lang,3984,VIC,"Lang Lang Community Centre Inc	 7 Westernport Rd Lang Lang VIC 3984",Sun:Closed;Mon:9:30 to 4:30;Tue:9:30 to 4:30;Wed:9:30 to 4:30;Thu:9:30 to 4:30;Fri:9:30 to 1:30;Sat:Closed;,145.55743,-38.3371
Leeman,688,Access Point (Rural),I,Leeman Greenhead; 207 Spencer St,Leeman,6514,WA,Leeman & Greenhead Community Resource Centre PO Box 157 Leeman WA 6514,Sun:Closed;Mon:8:30 to 3:00;Tue:8:30 to 3:00;Wed:8:30 to 3:00;Thu:8:30 to 3:00;Fri:8:30 to 12:30;Sat:Closed;,114.9822,-29.9484
Leitchville,3KI,Access Point (Rural),I,Leitchville Rural Transaction Centre; 2 King Albert Ave,Leitchville,3567,VIC,Leitchville Rural Transaction Centre PO Box 43 Leitchville VIC 3567,Sun:Closed;Mon:9:00 to 3:30;Tue:9:00 to 3:30;Wed:9:00 to 3:30;Thu:9:00 to 3:30;Fri:9:00 to 3:30;Sat:Closed;,144.30126,-35.90421
Loxton,5NH,Access Point (Rural),I,4 Drabsch St,Loxton,5333,SA,4 Drabsch St Loxton SA 5333,Sun:Closed;Mon:9:30 to 5:00;Tue:9:30 to 5:00;Wed:9:30 to 5:00;Thu:9:30 to 5:00;Fri:9:30 to 5:00;Sat:Closed;,140.56894,-34.4512
Lucindale,52P,Access Point (Rural),I,Lucindale Post Office & Newsagency; Lot 219 Musgrave Ave,Lucindale,5272,SA,PO Box 40 Lucindale SA 5272,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,140.3734,-36.9722
Maclean,2P1,Access Point (Rural),I,55 River St,Maclean,2463,NSW,Locked Bag 23 Grafton NSW 2460,Sun:Closed;Mon:8:30 to 3:30;Tue:8:30 to 3:30;Wed:8:30 to 3:30;Thu:8:30 to 3:30;Fri:8:30 to 3:30;Sat:Closed;,153.20492,-29.44587
Malanda,4MM,Access Point (Rural),I,Tablelands Regional Council; 31 James St,Malanda,4885,QLD,PO Box 3 Malanda QLD 4885,Sun:Closed;Mon:8:15 to 4:15;Tue:8:15 to 4:15;Wed:8:15 to 4:15;Thu:8:15 to 4:15;Fri:8:15 to 4:15;Sat:Closed;,145.71775,-17.43181
Manangatang,381,Access Point (Rural),I,Unit 1; 31 Wattle St,Manangatang,3546,VIC,C/- Post Office 1/31 Wattle St Manangatang VIC 3546,Sun:Closed;Mon:9:00 to 5:00(Closed1:00 to 2:00);Tue:9:00 to 5:00(Closed1:00 to 2:00);Wed:9:00 to 5:00(Closed1:00 to 2:00);Thu:9:00 to 5:00(Closed1:00 to 2:00);Fri:9:00 to 5:00(Closed1:00 to 2:00);Sat:Closed;,142.88279,-35.05328
Mathoura,2D0,Access Point (Rural),I,Mathoura Visitor & Business Centre; 23 Moama St,Mathoura,2710,NSW,Mathoura Tourist Information & Business Centre 23 Moama St Mathoura NSW 2710,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,144.9015,-35.8112
Meningie,540,Access Point (Rural),I,Meningie Post Office; 82 Princes Hwy,Meningie,5264,SA,Meningie Post Office 82 Princess Highway Meningie SA 5264,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,139.58325,-35.98133
Merriwa,2JT,Access Point (Rural),I,42 Vennacher St,Merriwa,2329,NSW,164 Bridge Street Muswellbrook NSW 2333,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,150.3551,-32.1406
Millaa Millaa,4OV,Access Point (Rural),I,9 Maple St,Millaa Millaa,4886,QLD,Post Office Millaa Millaa QLD 4886,Sun:Closed;Mon:9:00 to 5:00(Closed1:00 to 2:00);Tue:9:00 to 5:00(Closed1:00 to 2:00);Wed:9:00 to 5:00(Closed1:00 to 2:00);Thu:9:00 to 5:00(Closed1:00 to 2:00);Fri:9:00 to 5:00(Closed1:00 to 2:00);Sat:9:00 to 11:30;,145.61149,-17.51146
Mingenew,690,Access Point (Rural),I,50 Midlands Rd,Mingenew,6522,WA,PO Box 81 Mingenew WA 6522,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,115.441445,-29.190271
Mintabie,5QU,Access Point (Rural),I,Lot 268 Main St,Mintabie,5724,SA,PO Box 22 Mintabie SA 5724,Sun:Closed;Mon:9:00 to 1:00;Tue:9:00 to 1:00;Wed:9:00 to 1:00;Thu:9:00 to 1:00;Fri:9:00 to 1:00;Sat:Closed;,133.30464,-27.32028
Mirboo North,3CQ,Access Point (Rural),I,Bendigo Bank; 88 Ridgway,Mirboo North,3871,VIC,88 Ridgeway Mirboo North VIC 3871,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,146.15943,-38.40138
Mission Beach,42F,Access Point (Rural),I,Mission Beach Library; 2018 Tully-Mission Beach Rd,Mission Beach,4852,QLD,PO Box 887 Innisfail QLD  4860,Sun:Closed;Mon:10:00 to 5:00;Tue:10:00 to 5:00;Wed:10:00 to 5:00;Thu:9:00 to 5:00;Fri:Closed;Sat:9:00 to 12:00;,146.0914,-17.8958
Mitchell,48T,Access Point (Rural),I,QGAP and Mitchell Courthouse; Mary St,Mitchell,4465,QLD,PO Box 546 Roma QLD 4455,Sun:8:30 to 4:30(Closed12:30 to 1:30);Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,147.97724,-26.4865
Morawa,692,Access Point (Rural),I,Morowa Community Resource Centre (inc); 46 Winfield St,Morawa,6623,WA,PO Box 29 Morawa WA 6623,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 5:00;Sat:Closed;,116.00642,-29.2082
Morgan,526,Access Point (Rural),I,Council Offices; Fourth St (Corner Eighth St),Morgan,5320,SA,PO Box 8 Morgan SA 5320,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,139.66796,-34.03363
Morven,4W8,Access Point (Rural),I,Lot 6 Albert St,Morven,4468,QLD,Morven Post Office Albert St Morven QLD 4468,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,147.11294,-26.41587
Moura,4KD,Access Point (Rural),I,Banana Shire Council Offices; Lot 89 Gillespie St,Moura,4718,QLD,Banana Shire Council  Gillespie St Moura QLD 4718,Sun:Closed;Mon:8:30 to 4:30(Closed12:30 to 1:30);Tue:8:30 to 4:30(Closed12:30 to 1:30);Wed:8:30 to 4:30(Closed12:30 to 1:30);Thu:8:30 to 4:30(Closed12:30 to 1:30);Fri:8:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,149.97901,-24.57122
